,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,16.666666666666664,0.0,0.0,0.0,33.33333333333333,50.0,0.0,0.4392128884792328,0.4042205810546875,18.53333333333333,0.0783892021804559
2-3,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.4378933757543564,0.0778961181640625,17.433333333333334,0.0789875453715486
2-5,16.666666666666664,0.0,0.0,0.0,83.33333333333334,0.0,0.0,0.5726854801177979,1.5711212158203125,21.066666666666663,0.078660329266335
2-7,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.5612617433071136,0.9631907145182292,17.51111111111111,0.0787004794909324
2-9,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.5877731561660766,0.39918212890625,17.979999999999997,0.0784889150183597
2-11,16.666666666666664,0.0,0.0,0.0,66.66666666666666,0.0,16.666666666666664,0.4636557996273041,1.415802001953125,18.0,0.0801022211385237
2-13,50.0,0.0,0.0,0.0,33.33333333333333,0.0,16.666666666666664,0.53644331296285,1.063629150390625,17.044444444444444,0.0790117421724037
2-15,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.3390395045280456,0.6052017211914062,17.25,0.0786245129815298
3-1,0.0,0.0,16.666666666666664,0.0,16.666666666666664,33.33333333333333,33.33333333333333,,,,0.0787358593605489
3-3,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.3041528463363647,0.2864487717549006,18.61111111111111,0.0791022784695653
3-5,16.666666666666664,0.0,0.0,0.0,83.33333333333334,0.0,0.0,0.3037053942680359,0.6322753429412842,14.7,0.0800101599091081
3-7,33.33333333333333,16.666666666666664,0.0,0.0,16.666666666666664,0.0,33.33333333333333,0.3389097154140472,0.2953950762748718,21.166666666666664,0.0793527767798927
3-9,16.666666666666664,0.0,0.0,0.0,66.66666666666666,0.0,16.666666666666664,0.3389307856559753,1.428676724433899,16.5,0.0791730276227722
3-11,50.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,16.666666666666664,0.3501927604277928,0.1818339079618454,19.7,0.0788899576215229
3-13,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.4115460440516472,0.8380814343690872,21.525,0.0789381938811639
3-15,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.4440804719924927,0.4372477084398269,22.183333333333334,0.0789973114981953
Avg,37.49999999999999,1.0416666666666665,5.208333333333332,0.0,38.54166666666666,5.208333333333333,12.499999999999996,0.4286322186059422,0.7066801732116275,18.613666666666667,0.07901028204767864
