,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,16.666666666666664,0.0,0.0,0.0,33.33333333333333,50.0,0.0,0.4392128884792328,0.4042205810546875,18.533333333333335,0.07838920218045595
2-3,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,0.4378933757543564,0.0778961181640625,17.433333333333334,0.07898754537154862
2-5,16.666666666666664,0.0,0.0,0.0,83.33333333333334,0.0,0.0,0.5726854801177979,1.5711212158203125,21.066666666666666,0.07866032926633501
2-7,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.5612617433071136,0.9631907145182291,17.51111111111111,0.07870047949093245
2-9,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.5877731561660766,0.39918212890625,17.979999999999997,0.07848891501835978
2-11,16.666666666666664,0.0,0.0,0.0,66.66666666666666,0.0,16.666666666666664,0.4636557996273041,1.415802001953125,18.0,0.0801022211385237
2-13,50.0,0.0,0.0,0.0,33.33333333333333,0.0,16.666666666666664,0.53644331296285,1.063629150390625,17.044444444444444,0.07901174217240371
2-15,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.33903950452804565,0.6052017211914062,17.25,0.07862451298152981
3-1,0.0,0.0,16.666666666666664,0.0,16.666666666666664,33.33333333333333,33.33333333333333,,,,0.07873585936054896
3-3,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.30415284633636475,0.28644877175490063,18.61111111111111,0.07910227846956538
3-5,16.666666666666664,0.0,0.0,0.0,83.33333333333334,0.0,0.0,0.3037053942680359,0.6322753429412842,14.7,0.08001015990910816
3-7,33.33333333333333,16.666666666666664,0.0,0.0,16.666666666666664,0.0,33.33333333333333,0.33890971541404724,0.2953950762748718,21.166666666666664,0.07935277677989272
3-9,16.666666666666664,0.0,0.0,0.0,66.66666666666666,0.0,16.666666666666664,0.33893078565597534,1.428676724433899,16.5,0.07917302762277229
3-11,50.0,0.0,16.666666666666664,0.0,16.666666666666664,0.0,16.666666666666664,0.35019276042779285,0.1818339079618454,19.7,0.0788899576215229
3-13,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.4115460440516472,0.8380814343690872,21.525,0.07893819388116395
3-15,66.66666666666666,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,0.4440804719924927,0.43724770843982697,22.183333333333334,0.07899731149819539
Avg,37.49999999999999,1.0416666666666665,5.208333333333332,0.0,38.54166666666666,5.208333333333333,12.499999999999998,,,,0.07901028204767868
