,TSR,TFR,NTSR,NTFR,CR,OR,TR,APE,AOE,APT,AIT
2-1,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,,,,0.07960086226075014
2-3,0.0,0.0,0.0,0.0,66.66666666666666,16.666666666666664,16.666666666666664,,,,0.0799749289859425
2-5,66.66666666666666,0.0,0.0,16.666666666666664,16.666666666666664,0.0,0.0,0.5231964364647865,2.004619598388672,17.566666666666666,0.08028363361954689
2-7,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.4927985171477,0.3444264729817708,20.266666666666666,0.08170018558091054
2-9,33.33333333333333,0.0,0.0,0.0,66.66666666666666,0.0,0.0,0.6322602778673172,0.644866943359375,18.866666666666667,0.08248565536830367
2-11,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.45469243327776593,2.2191009521484375,16.544444444444444,0.08117687079039487
2-13,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6014177054166794,0.9722162882486979,18.305555555555554,0.08074115262581752
2-15,33.33333333333333,0.0,16.666666666666664,0.0,33.33333333333333,0.0,16.666666666666664,0.5997929275035858,3.5489959716796875,19.183333333333334,0.07992957348570064
3-1,0.0,0.0,0.0,0.0,66.66666666666666,33.33333333333333,0.0,,,,0.08020855050190025
3-3,16.666666666666664,0.0,0.0,0.0,66.66666666666666,16.666666666666664,0.0,0.3898093104362488,0.638336181640625,18.866666666666667,0.0808002401850984
3-5,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.436413049697876,0.2829065900295973,18.475,0.08136997571805628
3-7,33.33333333333333,0.0,16.666666666666664,0.0,33.33333333333333,0.0,16.666666666666664,0.39459431171417236,1.1956225633621216,19.616666666666667,0.08089125336115084
3-9,16.666666666666664,0.0,0.0,0.0,50.0,0.0,33.33333333333333,0.21605972945690155,0.0741882249712944,16.433333333333334,0.08071742848411126
3-11,83.33333333333334,0.0,16.666666666666664,0.0,0.0,0.0,0.0,0.33101255297660825,0.9417479515075684,18.273333333333333,0.08680559097604358
3-13,16.666666666666664,0.0,16.666666666666664,0.0,0.0,0.0,66.66666666666666,0.25915616750717163,0.1471758335828781,17.133333333333333,0.07986637232938083
3-15,0.0,0.0,0.0,0.0,33.33333333333333,0.0,66.66666666666666,,,,0.0798549412723526
Avg,35.416666666666664,0.0,4.166666666666666,1.0416666666666665,37.5,8.333333333333332,13.541666666666664,,,,0.0810254509715913
